"","state","segment_area_id","year","month","n","volume_mt","vol_mdaily","type"
"908","DC",1699,2022,5,31,6121.5,197.467741935484,"bike"
"909","DC",1699,2022,6,30,7359.5,245.316666666667,"bike"
"910","DC",1699,2022,7,31,7566,244.064516129032,"bike"
"911","DC",1699,2022,8,31,8158,263.161290322581,"bike"
"912","DC",1699,2022,9,30,8248.5,274.95,"bike"
"913","DC",1699,2022,10,31,7550,243.548387096774,"bike"
"914","DC",1699,2022,11,30,5941,198.033333333333,"bike"
"915","DC",1699,2022,12,31,2592.5,83.6290322580645,"bike"
"916","DC",1699,2023,1,31,4184.5,134.983870967742,"bike"
"917","DC",1699,2023,2,28,4309,153.892857142857,"bike"
"918","DC",1699,2023,3,31,5441,175.516129032258,"bike"
"919","DC",1699,2023,4,30,8994,299.8,"bike"
"920","DC",1699,2023,5,31,10629,342.870967741935,"bike"
"921","DC",1699,2023,6,30,9386,312.866666666667,"bike"
"922","DC",1699,2023,7,31,10364,334.322580645161,"bike"
"923","DC",1699,2023,8,31,10516.5,339.241935483871,"bike"
"924","DC",1699,2023,9,30,9495.5,316.516666666667,"bike"
"925","DC",1699,2023,10,31,9875.5,318.564516129032,"bike"
"926","DC",1699,2023,11,30,6280,209.333333333333,"bike"
"927","DC",1699,2023,12,31,6271,202.290322580645,"bike"
"928","DC",1707,2022,10,7,276,39.4285714285714,"bike"
"929","DC",1707,2022,11,30,994,33.1333333333333,"bike"
"930","DC",1707,2022,12,31,523.5,16.8870967741935,"bike"
"931","DC",1707,2023,1,31,835,26.9354838709677,"bike"
"932","DC",1707,2023,2,28,889.5,31.7678571428571,"bike"
"933","DC",1707,2023,3,31,1143.5,36.8870967741936,"bike"
"934","DC",1707,2023,4,30,1945.5,64.85,"bike"
"935","DC",1707,2023,5,31,2378,76.7096774193548,"bike"
"936","DC",1707,2023,6,30,2144,71.4666666666667,"bike"
"937","DC",1707,2023,7,31,2313,74.6129032258064,"bike"
"938","DC",1707,2023,8,31,2681.5,86.5,"bike"
"939","DC",1707,2023,9,30,2538.5,84.6166666666667,"bike"
"940","DC",1707,2023,10,31,2419.5,78.0483870967742,"bike"
"941","DC",1707,2023,11,30,1354.5,45.15,"bike"
"942","DC",1707,2023,12,31,887,28.6129032258065,"bike"
"943","DC",1735,2018,11,1,3,3,"bike"
"944","DC",1735,2018,12,30,174.5,5.81666666666667,"bike"
"945","DC",1735,2019,1,31,1027,33.1290322580645,"bike"
"946","DC",1735,2019,2,28,4257,152.035714285714,"bike"
"947","DC",1735,2019,3,30,5476.5,182.55,"bike"
"948","DC",1735,2019,4,30,9602,320.066666666667,"bike"
"949","DC",1735,2019,5,31,513.5,16.5645161290323,"bike"
"950","DC",1735,2019,6,30,72,2.4,"bike"
"951","DC",1735,2019,7,31,138,4.45161290322581,"bike"
"952","DC",1735,2019,8,31,163,5.25806451612903,"bike"
"953","DC",1735,2019,9,30,133,4.43333333333333,"bike"
"954","DC",1735,2019,10,31,7794.5,251.435483870968,"bike"
"955","DC",1735,2019,11,30,6607,220.233333333333,"bike"
"956","DC",1735,2019,12,31,4258,137.354838709677,"bike"
"957","DC",1735,2020,1,6,671.5,111.916666666667,"bike"
"958","OR",173,2018,12,12,0,0,"bike"
"959","OR",173,2019,1,31,0,0,"bike"
"960","OR",173,2019,2,28,0,0,"bike"
"961","OR",173,2019,3,31,294.5,9.5,"bike"
"962","OR",173,2019,4,30,734,24.4666666666667,"bike"
"963","OR",173,2019,5,31,1279.5,41.2741935483871,"bike"
"964","OR",173,2019,6,30,1206.5,40.2166666666667,"bike"
"965","OR",173,2019,7,31,1284,41.4193548387097,"bike"
"966","OR",173,2019,8,31,1691.5,54.5645161290323,"bike"
"967","OR",173,2019,9,30,950.5,31.6833333333333,"bike"
"968","OR",173,2019,10,31,908,29.2903225806452,"bike"
"969","OR",173,2019,11,30,757,25.2333333333333,"bike"
"970","OR",173,2019,12,31,522.5,16.8548387096774,"bike"
"971","OR",173,2020,1,31,454.5,14.6612903225806,"bike"
"972","OR",173,2020,2,29,584,20.1379310344828,"bike"
"973","OR",173,2020,3,31,556.5,17.9516129032258,"bike"
"974","OR",173,2020,4,30,496.5,16.55,"bike"
"975","OR",173,2020,5,31,686.5,22.1451612903226,"bike"
"976","OR",173,2020,6,30,727,24.2333333333333,"bike"
"977","OR",173,2020,7,31,631.5,20.3709677419355,"bike"
"978","OR",173,2020,8,4,34.5,8.625,"bike"
"979","OR",173,2020,9,29,483.5,16.6724137931034,"bike"
"980","OR",173,2020,10,31,610.5,19.6935483870968,"bike"
"981","OR",173,2020,11,30,373,12.4333333333333,"bike"
"982","OR",173,2020,12,31,320.5,10.3387096774194,"bike"
"983","OR",173,2021,1,31,146,4.70967741935484,"bike"
"984","OR",173,2021,2,28,223.5,7.98214285714286,"bike"
"985","OR",173,2021,3,30,355.5,11.85,"bike"
"986","OR",173,2021,4,30,567,18.9,"bike"
"987","OR",173,2021,5,31,663,21.3870967741935,"bike"
"988","OR",173,2021,6,30,578.5,19.2833333333333,"bike"
"989","OR",173,2021,7,31,946,30.5161290322581,"bike"
"990","OR",173,2021,8,31,1029.5,33.2096774193548,"bike"
"991","OR",173,2021,9,30,813.5,27.1166666666667,"bike"
"992","OR",173,2021,10,31,631,20.3548387096774,"bike"
"993","OR",173,2021,11,30,411.5,13.7166666666667,"bike"
"994","OR",173,2021,12,31,271,8.74193548387097,"bike"
"995","OR",173,2022,1,31,279,9,"bike"
"996","OR",173,2022,2,28,177,6.32142857142857,"bike"
"997","OR",173,2022,3,30,135.5,4.51666666666667,"bike"
"998","OR",173,2022,4,30,71.5,2.38333333333333,"bike"
"999","OR",173,2022,5,31,296,9.54838709677419,"bike"
"1000","OR",173,2022,6,30,251.5,8.38333333333333,"bike"
"1001","OR",173,2022,7,31,640,20.6451612903226,"bike"
"1002","OR",173,2022,8,31,1024.5,33.0483870967742,"bike"
"1003","OR",173,2022,9,30,924.5,30.8166666666667,"bike"
"1004","OR",173,2022,10,31,962.5,31.0483870967742,"bike"
"1005","OR",173,2022,11,30,504.5,16.8166666666667,"bike"
"1006","OR",173,2022,12,31,364.5,11.758064516129,"bike"
"1007","OR",173,2023,1,31,459.5,14.8225806451613,"bike"
"1008","OR",173,2023,2,28,402.5,14.375,"bike"
"1009","OR",173,2023,3,30,540,18,"bike"
"1010","OR",173,2023,4,30,631,21.0333333333333,"bike"
"1011","OR",173,2023,5,31,890.5,28.7258064516129,"bike"
"1012","OR",173,2023,6,14,240,17.1428571428571,"bike"
"1013","OR",256,2018,1,31,10096.25,325.685483870968,"bike"
"1014","OR",256,2018,2,28,12494,446.214285714286,"bike"
"1015","OR",256,2018,3,31,8445,272.41935483871,"bike"
"1016","OR",256,2018,4,30,24554.75,818.491666666667,"bike"
"1017","OR",256,2018,5,31,34935.5,1126.95161290323,"bike"
"1018","OR",256,2018,6,30,32681.75,1089.39166666667,"bike"
"1019","OR",256,2018,7,31,31155.25,1005.00806451613,"bike"
"1020","OR",256,2018,8,31,33408,1077.67741935484,"bike"
"1021","OR",256,2018,9,30,28647.25,954.908333333333,"bike"
"1022","OR",256,2018,10,31,27703.5,893.661290322581,"bike"
"1023","OR",256,2018,11,30,19918.5,663.95,"bike"
"1024","OR",256,2018,12,31,14267.75,460.25,"bike"
"1025","OR",256,2019,1,31,18608.25,600.266129032258,"bike"
"1026","OR",256,2019,2,28,1843,65.8214285714286,"bike"
"1027","OR",256,2019,3,31,12980.25,418.717741935484,"bike"
"1028","OR",256,2019,4,30,22505.5,750.183333333333,"bike"
"1029","OR",256,2019,5,31,36648.25,1182.20161290323,"bike"
"1030","OR",256,2019,6,30,34115.75,1137.19166666667,"bike"
"1031","OR",256,2019,7,31,34124.75,1100.79838709677,"bike"
"1032","OR",256,2019,8,31,34662,1118.12903225806,"bike"
"1033","OR",256,2019,9,30,27282,909.4,"bike"
"1034","OR",256,2019,10,31,26776.25,863.75,"bike"
"1035","OR",256,2019,11,30,20832.25,694.408333333333,"bike"
"1036","OR",256,2019,12,31,17953.25,579.137096774194,"bike"
"1037","OR",256,2020,1,31,18447,595.064516129032,"bike"
"1038","OR",256,2020,2,29,21128.75,728.577586206897,"bike"
"1039","OR",256,2020,3,31,16408.25,529.298387096774,"bike"
"1040","OR",256,2020,4,30,11056.5,368.55,"bike"
"1041","OR",256,2020,5,31,12950,417.741935483871,"bike"
"1042","OR",256,2020,6,30,14341.5,478.05,"bike"
"1043","OR",256,2020,7,31,19154.75,617.895161290323,"bike"
"1044","OR",256,2020,8,31,17137,552.806451612903,"bike"
"1045","OR",256,2020,9,30,10734.25,357.808333333333,"bike"
"1046","OR",256,2020,10,31,12187,393.129032258065,"bike"
"1047","OR",256,2020,11,30,7220.25,240.675,"bike"
"1048","OR",256,2020,12,31,6933.5,223.661290322581,"bike"
"1049","OR",256,2021,1,31,7424,239.483870967742,"bike"
"1050","OR",256,2021,2,28,4283,152.964285714286,"bike"
"1051","OR",256,2021,3,31,9519,307.064516129032,"bike"
"1052","OR",256,2021,4,30,9258.25,308.608333333333,"bike"
"1053","OR",256,2021,5,31,5904.75,190.475806451613,"bike"
"1054","OR",256,2021,6,30,12824.25,427.475,"bike"
"1055","OR",256,2021,7,31,12692.5,409.435483870968,"bike"
"1056","OR",256,2021,8,31,15652.25,504.911290322581,"bike"
"1057","OR",256,2021,9,30,13607.25,453.575,"bike"
"1058","OR",256,2021,10,31,11258.5,363.177419354839,"bike"
"1059","OR",256,2021,11,30,5242.25,174.741666666667,"bike"
"1060","OR",256,2021,12,31,5224.75,168.540322580645,"bike"
"1061","OR",256,2022,1,31,3564.75,114.991935483871,"bike"
"1062","OR",256,2022,2,28,8393.75,299.776785714286,"bike"
"1063","OR",256,2022,3,31,10845.75,349.862903225806,"bike"
"1064","OR",256,2022,4,30,11231.75,374.391666666667,"bike"
"1065","OR",256,2022,5,31,13782.25,444.588709677419,"bike"
"1066","OR",256,2022,6,30,16007,533.566666666667,"bike"
"1067","OR",256,2022,7,31,17523.25,565.266129032258,"bike"
"1068","OR",256,2022,8,31,19652.75,633.959677419355,"bike"
"1069","OR",256,2022,9,30,18170.75,605.691666666667,"bike"
"1070","OR",256,2022,10,31,15590.5,502.91935483871,"bike"
"1071","OR",256,2022,11,30,9068.75,302.291666666667,"bike"
"1072","OR",256,2022,12,31,6269.5,202.241935483871,"bike"
"1073","OR",256,2023,1,31,8962.25,289.104838709677,"bike"
"1074","OR",256,2023,2,28,7449.5,266.053571428571,"bike"
"1075","OR",256,2023,3,31,7405.25,238.879032258065,"bike"
"1076","OR",256,2023,4,30,5278.25,175.941666666667,"bike"
"1077","OR",256,2023,5,31,16720.25,539.362903225806,"bike"
"1078","OR",256,2023,6,30,18097.75,603.258333333333,"bike"
"1079","OR",256,2023,7,31,17448.25,562.846774193548,"bike"
"1080","OR",256,2023,8,31,17701.5,571.016129032258,"bike"
"1081","OR",256,2023,9,30,15143.5,504.783333333333,"bike"
"1082","OR",256,2023,10,31,13837.75,446.379032258065,"bike"
"1083","OR",256,2023,11,30,10357.75,345.258333333333,"bike"
"1084","OR",256,2023,12,31,7731.75,249.411290322581,"bike"
"1085","OR",293,2018,5,30,39175.5,1305.85,"bike"
"1086","OR",293,2018,6,30,35045.5,1168.18333333333,"bike"
"1087","OR",293,2018,7,31,41330.5,1333.24193548387,"bike"
"1088","OR",293,2018,8,31,40976.5,1321.82258064516,"bike"
"1089","OR",293,2018,9,30,22485.5,749.516666666667,"bike"
"1090","OR",293,2018,10,31,14998.5,483.822580645161,"bike"
"1091","OR",293,2018,11,30,25764.5,858.816666666667,"bike"
"1092","OR",293,2018,12,31,15148.5,488.661290322581,"bike"
"1093","OR",293,2019,1,31,21872,705.548387096774,"bike"
"1094","OR",293,2019,2,28,13162.5,470.089285714286,"bike"
"1095","OR",293,2019,3,31,26062.5,840.725806451613,"bike"
"1096","OR",293,2019,4,30,30745.5,1024.85,"bike"
"1097","OR",293,2019,5,31,36028,1162.1935483871,"bike"
"1098","OR",293,2019,6,30,40577,1352.56666666667,"bike"
"1099","OR",293,2019,7,31,28091,906.161290322581,"bike"
"1100","OR",293,2019,8,31,15627,504.096774193548,"bike"
"1101","OR",293,2019,9,30,35114,1170.46666666667,"bike"
"1102","OR",293,2019,10,31,21824,704,"bike"
"1103","OR",293,2019,11,30,24287.5,809.583333333333,"bike"
"1104","OR",293,2019,12,31,15965.5,515.016129032258,"bike"
"1105","OR",293,2020,1,31,18799.5,606.435483870968,"bike"
"1106","OR",293,2020,2,29,11352,391.448275862069,"bike"
"1107","OR",293,2020,3,31,9159,295.451612903226,"bike"
"1108","OR",293,2020,4,30,22157,738.566666666667,"bike"
"1109","OR",293,2020,5,31,27053,872.677419354839,"bike"
"1110","OR",293,2020,6,30,26126.5,870.883333333333,"bike"
"1111","OR",293,2020,7,31,31192.5,1006.20967741935,"bike"
"1112","OR",293,2020,8,31,31742.5,1023.95161290323,"bike"
"1113","OR",293,2020,9,30,17420,580.666666666667,"bike"
"1114","OR",293,2020,10,31,14867,479.58064516129,"bike"
"1115","OR",293,2020,11,30,9194.5,306.483333333333,"bike"
"1116","OR",293,2020,12,31,9966,321.483870967742,"bike"
"1117","OR",293,2021,1,31,11480.5,370.338709677419,"bike"
"1118","OR",293,2021,2,28,7831.5,279.696428571429,"bike"
"1119","OR",293,2021,3,30,17597,586.566666666667,"bike"
"1120","OR",293,2021,4,30,13568.5,452.283333333333,"bike"
"1121","OR",293,2021,5,31,14620,471.612903225806,"bike"
"1122","OR",293,2021,6,30,23718.5,790.616666666667,"bike"
"1123","OR",293,2021,7,31,26395,851.451612903226,"bike"
"1124","OR",293,2021,8,31,24106,777.612903225806,"bike"
"1125","OR",293,2021,9,30,22401,746.7,"bike"
"1126","OR",293,2021,10,31,15801.5,509.725806451613,"bike"
"1127","OR",293,2021,11,30,10668,355.6,"bike"
"1128","OR",293,2021,12,31,7088,228.645161290323,"bike"
"1129","OR",293,2022,1,31,10282,331.677419354839,"bike"
"1130","OR",293,2022,2,28,11559.5,412.839285714286,"bike"
"1131","OR",293,2022,3,30,17177.5,572.583333333333,"bike"
"1132","OR",293,2022,4,30,4967.5,165.583333333333,"bike"
"1133","OR",293,2022,5,31,12272.5,395.887096774194,"bike"
"1134","OR",293,2022,6,30,23575.5,785.85,"bike"
"1135","OR",293,2022,7,31,36451,1175.83870967742,"bike"
"1136","OR",293,2022,8,31,18420,594.193548387097,"bike"
"1137","OR",293,2022,9,30,23604,786.8,"bike"
"1138","OR",293,2022,10,31,12709,409.967741935484,"bike"
"1139","OR",293,2022,11,30,10294,343.133333333333,"bike"
"1140","OR",293,2022,12,31,6747,217.645161290323,"bike"
"1141","OR",293,2023,1,31,9994,322.387096774194,"bike"
"1142","OR",293,2023,2,28,8649.5,308.910714285714,"bike"
"1143","OR",293,2023,3,30,13250,441.666666666667,"bike"
"1144","OR",293,2023,4,30,16173,539.1,"bike"
"1145","OR",293,2023,5,31,23372.5,753.951612903226,"bike"
"1146","OR",293,2023,6,30,25108,836.933333333333,"bike"
"1147","OR",293,2023,7,31,14303.5,461.403225806452,"bike"
"1148","OR",293,2023,8,31,27316.5,881.177419354839,"bike"
"1149","OR",293,2023,9,30,1796,59.8666666666667,"bike"
"1150","OR",293,2023,10,31,5975,192.741935483871,"bike"
"1151","OR",293,2023,11,30,13065,435.5,"bike"
"1152","OR",293,2023,12,31,8407.5,271.209677419355,"bike"
"1153","OR",296,2018,5,30,4032,134.4,"bike"
"1154","OR",296,2018,6,30,5427,180.9,"bike"
"1155","OR",296,2018,7,31,4459,143.838709677419,"bike"
"1156","OR",296,2018,8,31,4656.5,150.209677419355,"bike"
"1157","OR",296,2018,9,30,4298,143.266666666667,"bike"
"1158","OR",296,2018,10,31,3759,121.258064516129,"bike"
"1159","OR",296,2018,11,30,187.5,6.25,"bike"
"1160","OR",296,2018,12,31,0,0,"bike"
"1161","OR",296,2019,1,31,1365.5,44.0483870967742,"bike"
"1162","OR",296,2019,2,28,5,0.178571428571429,"bike"
"1163","OR",296,2019,3,31,1067,34.4193548387097,"bike"
"1164","OR",296,2019,4,30,2134,71.1333333333333,"bike"
"1165","OR",296,2019,5,31,6239,201.258064516129,"bike"
"1166","OR",296,2019,6,30,4460.5,148.683333333333,"bike"
"1167","OR",296,2019,7,31,4281.5,138.112903225806,"bike"
"1168","OR",296,2019,8,31,4406.5,142.145161290323,"bike"
"1169","OR",296,2019,9,30,3382,112.733333333333,"bike"
"1170","OR",296,2019,10,31,5124.5,165.306451612903,"bike"
"1171","OR",296,2019,11,30,2513.5,83.7833333333333,"bike"
"1172","OR",296,2019,12,31,1951.5,62.9516129032258,"bike"
"1173","OR",296,2020,1,31,2094.5,67.5645161290323,"bike"
"1174","OR",296,2020,2,29,2293.5,79.0862068965517,"bike"
"1175","OR",296,2020,3,31,1808,58.3225806451613,"bike"
"1176","OR",296,2020,4,30,1001.5,33.3833333333333,"bike"
"1177","OR",296,2020,5,31,406.5,13.1129032258065,"bike"
"1178","OR",296,2020,6,30,374,12.4666666666667,"bike"
"1179","OR",296,2020,7,31,270.5,8.7258064516129,"bike"
"1180","OR",296,2020,8,4,26.5,6.625,"bike"
"1181","OR",296,2020,9,29,880.5,30.3620689655172,"bike"
"1182","OR",296,2020,10,31,2042,65.8709677419355,"bike"
"1183","OR",296,2020,11,30,1103,36.7666666666667,"bike"
"1184","OR",296,2020,12,31,503,16.2258064516129,"bike"
"1185","OR",296,2021,1,31,538,17.3548387096774,"bike"
"1186","OR",296,2021,2,28,582.5,20.8035714285714,"bike"
"1187","OR",296,2021,3,30,841.5,28.05,"bike"
"1188","OR",296,2021,4,30,872.5,29.0833333333333,"bike"
"1189","OR",296,2021,5,31,1011.5,32.6290322580645,"bike"
"1190","OR",296,2021,6,30,1363,45.4333333333333,"bike"
"1191","OR",296,2021,7,31,3015.5,97.2741935483871,"bike"
"1192","OR",296,2021,8,31,1526.5,49.241935483871,"bike"
"1193","OR",296,2021,9,30,853,28.4333333333333,"bike"
"1194","OR",296,2021,10,31,10,0.32258064516129,"bike"
"1195","OR",296,2021,11,30,6,0.2,"bike"
"1196","OR",296,2021,12,31,8.5,0.274193548387097,"bike"
"1197","OR",296,2022,1,31,2,0.0645161290322581,"bike"
"1198","OR",296,2022,2,28,7.5,0.267857142857143,"bike"
"1199","OR",296,2022,3,30,38.5,1.28333333333333,"bike"
"1200","OR",296,2022,4,30,65.5,2.18333333333333,"bike"
"1201","OR",296,2022,5,31,357,11.5161290322581,"bike"
"1202","OR",296,2022,6,30,424,14.1333333333333,"bike"
"1203","OR",296,2022,7,31,1088,35.0967741935484,"bike"
"1204","OR",296,2022,8,31,668,21.5483870967742,"bike"
"1205","OR",296,2022,9,30,507.5,16.9166666666667,"bike"
"1206","OR",296,2022,10,31,210.5,6.79032258064516,"bike"
"1207","OR",296,2022,11,30,1,0.0333333333333333,"bike"
"1208","OR",296,2022,12,31,8,0.258064516129032,"bike"
"1209","OR",296,2023,1,31,1,0.032258064516129,"bike"
"1210","OR",296,2023,2,28,0,0,"bike"
"1211","OR",296,2023,3,30,0,0,"bike"
"1212","OR",296,2023,4,30,0,0,"bike"
"1213","OR",296,2023,5,31,0,0,"bike"
"1214","OR",296,2023,6,30,0,0,"bike"
"1215","OR",296,2023,7,31,0,0,"bike"
"1216","OR",296,2023,8,31,0,0,"bike"
"1217","OR",296,2023,9,30,0,0,"bike"
"1218","OR",296,2023,10,23,0,0,"bike"
"1219","OR",296,2023,11,3,0.5,0.166666666666667,"bike"
"1220","OR",296,2023,12,31,162,5.2258064516129,"bike"
"1221","OR",543,2018,1,31,17700.5,570.983870967742,"bike"
"1222","OR",543,2018,2,28,15625,558.035714285714,"bike"
"1223","OR",543,2018,3,31,22648.5,730.596774193548,"bike"
"1224","OR",543,2018,4,30,24678.5,822.616666666667,"bike"
"1225","OR",543,2018,5,31,34744.5,1120.79032258065,"bike"
"1226","OR",543,2018,6,30,32236.5,1074.55,"bike"
"1227","OR",543,2018,7,31,33266.5,1073.11290322581,"bike"
"1228","OR",543,2018,8,31,34248.5,1104.79032258065,"bike"
"1229","OR",543,2018,9,30,29217.5,973.916666666667,"bike"
"1230","OR",543,2018,10,31,26872,866.838709677419,"bike"
"1231","OR",543,2018,11,30,17414,580.466666666667,"bike"
"1232","OR",543,2018,12,31,6820,220,"bike"
"1233","OR",543,2019,1,31,9606,309.870967741935,"bike"
"1234","OR",543,2019,2,28,5874,209.785714285714,"bike"
"1235","OR",543,2019,3,31,11164,360.129032258065,"bike"
"1236","OR",543,2019,4,30,5080,169.333333333333,"bike"
"1237","OR",543,2019,5,31,58666.5,1892.46774193548,"bike"
"1238","OR",543,2019,6,30,35962,1198.73333333333,"bike"
"1239","OR",543,2019,7,31,35231.5,1136.5,"bike"
"1240","OR",543,2019,8,31,38442.5,1240.08064516129,"bike"
"1241","OR",543,2019,9,30,25940.5,864.683333333333,"bike"
"1242","OR",543,2019,10,31,25495,822.41935483871,"bike"
"1243","OR",543,2019,11,30,20002.5,666.75,"bike"
"1244","OR",543,2019,12,31,14418.5,465.112903225806,"bike"
"1245","OR",543,2020,1,31,16079,518.677419354839,"bike"
"1246","OR",543,2020,2,29,18809.5,648.603448275862,"bike"
"1247","OR",543,2020,3,31,20327.5,655.725806451613,"bike"
"1248","OR",543,2020,4,30,23877,795.9,"bike"
"1249","OR",543,2020,5,31,25448.5,820.91935483871,"bike"
"1250","OR",543,2020,6,30,24734.5,824.483333333333,"bike"
"1251","OR",543,2020,7,31,30387,980.225806451613,"bike"
"1252","OR",543,2020,8,31,29351,946.806451612903,"bike"
"1253","OR",543,2020,9,30,17325.5,577.516666666667,"bike"
"1254","OR",543,2020,10,31,20817.5,671.532258064516,"bike"
"1255","OR",543,2020,11,30,12829,427.633333333333,"bike"
"1256","OR",543,2020,12,31,11444,369.161290322581,"bike"
"1257","OR",543,2021,1,31,14115,455.322580645161,"bike"
"1258","OR",543,2021,2,28,9966,355.928571428571,"bike"
"1259","OR",543,2021,3,31,16793,541.709677419355,"bike"
"1260","OR",543,2021,4,30,22852.5,761.75,"bike"
"1261","OR",543,2021,5,31,23567.5,760.241935483871,"bike"
"1262","OR",543,2021,6,30,22508.5,750.283333333333,"bike"
"1263","OR",543,2021,7,31,29828,962.193548387097,"bike"
"1264","OR",543,2021,8,31,26526,855.677419354839,"bike"
"1265","OR",543,2021,9,30,22859,761.966666666667,"bike"
"1266","OR",543,2021,10,31,17454.5,563.048387096774,"bike"
"1267","OR",543,2021,11,30,14431,481.033333333333,"bike"
"1268","OR",543,2021,12,31,13059,421.258064516129,"bike"
"1269","OR",543,2022,1,31,14187.5,457.661290322581,"bike"
"1270","OR",543,2022,2,28,12849,458.892857142857,"bike"
"1271","OR",543,2022,3,31,16347.5,527.338709677419,"bike"
"1272","OR",543,2022,4,30,15776.5,525.883333333333,"bike"
"1273","OR",543,2022,5,31,19578,631.548387096774,"bike"
"1274","OR",543,2022,6,30,25131,837.7,"bike"
"1275","OR",543,2022,7,31,27270,879.677419354839,"bike"
"1276","OR",543,2022,8,31,25882.5,834.91935483871,"bike"
"1277","OR",543,2022,9,28,22826,815.214285714286,"bike"
"1278","OR",543,2022,10,31,20271,653.903225806452,"bike"
"1279","OR",543,2022,11,30,11392,379.733333333333,"bike"
"1280","OR",543,2022,12,31,7967,257,"bike"
"1281","OR",543,2023,1,31,11750.5,379.048387096774,"bike"
"1282","OR",543,2023,2,28,9545,340.892857142857,"bike"
"1283","OR",543,2023,3,31,13458,434.129032258065,"bike"
"1284","OR",543,2023,4,30,16353,545.1,"bike"
"1285","OR",543,2023,5,31,25183,812.354838709677,"bike"
"1286","OR",543,2023,6,30,26523,884.1,"bike"
"1287","OR",543,2023,7,31,27973.5,902.370967741935,"bike"
"1288","OR",543,2023,8,31,26699.5,861.274193548387,"bike"
"1289","OR",543,2023,9,30,22251.5,741.716666666667,"bike"
"1290","OR",543,2023,10,31,19048.5,614.467741935484,"bike"
"1291","OR",543,2023,11,30,16572.5,552.416666666667,"bike"
"1292","OR",543,2023,12,31,11333.5,365.596774193548,"bike"
"1293","OR",1475,2018,12,31,2187,70.5483870967742,"bike"
"1294","OR",1475,2019,1,31,2611,84.2258064516129,"bike"
"1295","OR",1475,2019,2,28,1275,45.5357142857143,"bike"
"1296","OR",1475,2019,3,31,4532,146.193548387097,"bike"
"1297","OR",1475,2019,4,30,4091,136.366666666667,"bike"
"1298","OR",1476,2018,12,31,3263,105.258064516129,"bike"
"1299","OR",1476,2019,1,31,4024,129.806451612903,"bike"
"1300","OR",1476,2019,2,28,2243,80.1071428571429,"bike"
"1301","OR",1476,2019,3,31,5482,176.838709677419,"bike"
"1302","OR",1476,2019,4,30,5441,181.366666666667,"bike"
"1303","OR",1739,2022,8,20,7368.5,368.425,"bike"
"1304","OR",1739,2022,9,30,10987.5,366.25,"bike"
"1305","OR",1739,2022,10,31,9513.5,306.887096774194,"bike"
"1306","OR",1739,2022,11,30,5770,192.333333333333,"bike"
"1307","OR",1739,2022,12,31,4188.5,135.112903225806,"bike"
"1308","OR",1739,2023,1,31,5321.5,171.661290322581,"bike"
"1309","OR",1739,2023,2,28,4395,156.964285714286,"bike"
"1310","OR",1739,2023,3,30,2169.5,72.3166666666667,"bike"
"1311","OR",1739,2023,4,30,7684,256.133333333333,"bike"
"1312","OR",1739,2023,5,31,11309.5,364.822580645161,"bike"
"1313","OR",1739,2023,6,30,12976,432.533333333333,"bike"
"1314","OR",1739,2023,7,30,10651.5,355.05,"bike"
"1315","OR",1739,2023,8,31,13396.5,432.145161290323,"bike"
"1316","OR",1739,2023,9,30,439,14.6333333333333,"bike"
"1317","OR",1739,2023,10,31,0,0,"bike"
"1318","OR",1739,2023,11,30,728.5,24.2833333333333,"bike"
"1319","OR",1739,2023,12,31,6099,196.741935483871,"bike"
"1320","VA",37,2018,1,31,399.5,12.8870967741935,"bike"
"1321","VA",37,2018,2,28,505.5,18.0535714285714,"bike"
"1322","VA",37,2018,3,31,622.5,20.0806451612903,"bike"
"1323","VA",37,2018,4,30,888,29.6,"bike"
"1324","VA",37,2018,5,31,1196,38.5806451612903,"bike"
"1325","VA",37,2018,6,30,1362,45.4,"bike"
"1326","VA",37,2018,7,31,1361.5,43.9193548387097,"bike"
"1327","VA",37,2018,8,31,1467,47.3225806451613,"bike"
"1328","VA",37,2018,9,30,1088,36.2666666666667,"bike"
"1329","VA",37,2018,10,31,878,28.3225806451613,"bike"
"1330","VA",37,2018,11,30,672.5,22.4166666666667,"bike"
"1331","VA",37,2018,12,31,518.5,16.7258064516129,"bike"
"1332","VA",37,2019,1,31,422,13.6129032258065,"bike"
"1333","VA",37,2019,2,28,506,18.0714285714286,"bike"
"1334","VA",37,2019,3,31,818,26.3870967741935,"bike"
"1335","VA",37,2019,4,30,1177,39.2333333333333,"bike"
"1336","VA",37,2019,5,31,1396,45.0322580645161,"bike"
"1337","VA",37,2019,6,30,1476,49.2,"bike"
"1338","VA",37,2019,7,31,1371,44.2258064516129,"bike"
"1339","VA",37,2019,8,31,1339,43.1935483870968,"bike"
"1340","VA",37,2019,9,30,1462,48.7333333333333,"bike"
"1341","VA",37,2019,10,31,1064,34.3225806451613,"bike"
"1342","VA",37,2019,11,30,662,22.0666666666667,"bike"
"1343","VA",37,2019,12,31,419,13.5161290322581,"bike"
"1344","VA",37,2020,1,31,541,17.4516129032258,"bike"
"1345","VA",37,2020,2,29,497,17.1379310344828,"bike"
"1346","VA",37,2020,3,31,1154,37.2258064516129,"bike"
"1347","VA",37,2020,4,30,2121.5,70.7166666666667,"bike"
"1348","VA",37,2020,5,31,2700.5,87.1129032258064,"bike"
"1349","VA",37,2020,6,30,2201.5,73.3833333333333,"bike"
